url,title,locate,tag,numOfPeople,totalMoney,percentage,author,date
https://www.kaishiba.com/project/detail/id/6C3A049F6B2DBADCE050190AFD01368E,中医女神的新型中医馆，要做杭城zui美,杭州市,休闲,521,4880538,2440.27,李晓迪,2018年05月30日
https://www.kaishiba.com/project/detail/id/6C63C3992632C8FFE050190AFD011BB4,五星级全护士母婴健康会所，与你共建百亿级新生市场,兰州市,休闲,250,18750128,18750.13,崔正旭,2018年05月30日
https://www.kaishiba.com/project/detail/id/6BAC4CEF426BE5C7E050190AFD01125E,3000万客流入口的古城艺术餐厅，来自东巴秘境的生态礼物,丽江市,餐饮,751,6990002,1398.00,李兆西,2018年05月30日
https://www.kaishiba.com/project/detail/id/6BFC47D6DBED6FC7E050190AFD014096,距离神仙眷顾的避世秘境，只差一个尕那美朵,甘南藏族自治州,民宿,280,2700053,2700.05,张滨娜,2018年05月29日
https://www.kaishiba.com/project/detail/id/6BC56188789B8FD4E050190AFD010810,在中国的「犹太区」，他拿下了东海边视野最好的山头,温州市,民宿,163,600002,600.00,郭文辉,2018年05月29日
https://www.kaishiba.com/project/detail/id/6BBEF35F53EA506CE050190AFD016163,这家闹中取静的客栈，唤起了每个人心中的曾经,武汉市,民宿,155,554000,554.00,林付彬,2018年05月29日
https://www.kaishiba.com/project/detail/id/6BEB1FC5773C76F2E050190AFD013C0E,每次沐浴都是一段旅行,杭州市,休闲,1015,252273,12613.65,夏琛,2018年05月29日
https://www.kaishiba.com/project/detail/id/6BAE9E8EF81B0578E050190AFD017BD1,每一枚龙窑柴烧建盏，凝聚30年匠心之作,南平市,休闲,537,53396,2669.80,施国英,2018年05月29日
https://www.kaishiba.com/project/detail/id/6C5D677F3EC02640E050190AFD0171DF,拿过国家专利的贵妃鸡，养在13万平米的高山森林,龙岩市,农业,463,2423378,2423.38,雷金荣,2018年05月28日
https://www.kaishiba.com/project/detail/id/6A2F75BE7C9DADFAE050190AFD017C72,净赚200W都不卖！江边破屋变美宅，携程评分4.9，零差评,黄山市,民宿,474,3150001,3150.00,吴增和,2018年05月28日
https://www.kaishiba.com/project/detail/id/6B976313BF15D90AE050190AFD015E55,植物私塾，治疗你的“自然缺失症”,杭州市,休闲,388,57328,573.28,张新宇,2018年05月28日
https://www.kaishiba.com/project/detail/id/6C8C3839B8F6A5D7E050190AFD014327,一吸就停不下来的雀雀，带你见识渤海野生海鲜,烟台市,农业,592,4101930,136731.00,薛芳,2018年05月28日
https://www.kaishiba.com/project/detail/id/6B46428BD5436721E050190AFD017D36,100000+女生都在喝的网红酒，你不尝一下吗？,宿州市,农业,1015,556262,55626.20,吴信召,2018年05月26日
https://www.kaishiba.com/project/detail/id/6C4C7B7F55F8A262E050190AFD0178A5,在西藏林芝，每个人都有一所自己的房子,林芝市,民宿,366,3098006,3098.01,樊敬芳,2018年05月25日
https://www.kaishiba.com/project/detail/id/6B5C6316F9BF3B12E050190AFD017336,龙王村山谷里藏了家民宿，来过的人都说它是《武林外传》,湖州市,民宿,282,1310003,1310.00,王剑,2018年05月25日
https://www.kaishiba.com/project/detail/id/69B5F852B8867635E050190AFD01058B,世界游泳冠军强势打造水上早教中心，天生“泳”敢，注定不凡！,杭州市,休闲,134,3180005,636.00,吴鹏,2018年05月25日
https://www.kaishiba.com/project/detail/id/6C2618305F012980E050190AFD011D14,2年内签约合伙100余家，一匹惊艳火锅界的“黑马”,成都市,餐饮,416,2520000,25200.00,冯明强,2018年05月25日
https://www.kaishiba.com/project/detail/id/6C3C55D6A3637A42E050190AFD011F4D,古早永乐村，发现走出杭州的更多惊喜,绍兴市,餐饮,121,1800002,1800.00,金大为,2018年05月25日
https://www.kaishiba.com/project/detail/id/6C24F531C22A76E1E050190AFD0163DA,这家现象级的连锁烘焙品牌，要帮你开家优质烘焙店,苏州市,餐饮,50,3300000,33000.00,杜宇清,2018年05月25日
https://www.kaishiba.com/project/detail/id/6A4527D5CD345786E050190AFD01595E,泰国皇家认证的理疗团队，一段涤荡灵魂的异国之旅,上海市,休闲,425,13720023,13720.02,董海盛,2018年05月24日
https://www.kaishiba.com/project/detail/id/6BD074F85042B8A5E050190AFD017A34,一个月打造爆款网红店，敢跟酒店大佬叫板的小微酒店,闵行区,民宿,288,3440002,3440.00,陈庆贵,2018年05月24日
https://www.kaishiba.com/project/detail/id/6A94B2DDF2BA96D6E050190AFD0171C6,靠谱大叔带着这家开到日本的日料品牌，又来了,上海市,餐饮,386,7450005,7450.01,王伟,2018年05月24日
https://www.kaishiba.com/project/detail/id/6963A970CCE92396E050190AFD016C62,让全民疯狂的创意密室，成了京城新宠！,北京市,休闲,171,667510,1335.02,刘彬,2018年05月23日
https://www.kaishiba.com/project/detail/id/6C50684DF669BD6DE050190AFD012BF0,在海风中，体会厦门之美,厦门市,民宿,398,2160000,2160.00,柯小红,2018年05月23日
https://www.kaishiba.com/project/detail/id/6BAD4CC6BDF846E6E050190AFD0140AC,国家5A级景区中华恐龙园旁，你心中的梦幻城堡酒店,常州市,酒店,209,4489007,2244.50,田闯闯,2018年05月22日
https://www.kaishiba.com/project/detail/id/6788843535131D09E050190AFD010E62,姑苏老城中心，游人第一站，与拙政园为邻的小院,苏州市,民宿,455,1927402,1927.40,陈佳,2018年05月22日
https://www.kaishiba.com/project/detail/id/6900633BEB8B47CCE050190AFD012D52,17年来初心不变，只为这一碗匠心日式拉面,杭州市,餐饮,97,1305021,1305.02,林晨,2018年05月22日
https://www.kaishiba.com/project/detail/id/6A1B2FFC44CF9C6FE050190AFD0165C5,品茶听琴，量体裁衣，旗袍业的“诚品书店”了解一下？,苏州市,休闲,745,4539559,4539.56,李晶峰,2018年05月21日
https://www.kaishiba.com/project/detail/id/6B59719ADAAE9990E050190AFD016BF8,推窗只见满山苍翠，这就是向往的生活了,杭州市,民宿,437,750054,1500.11,郑航,2018年05月20日
https://www.kaishiba.com/project/detail/id/6B5C6316F9353B12E050190AFD017336,藏于乌蒙群山千米海拔，古法耕种的“宝食”,昭通市,农业,859,1448332,48277.73,高云,2018年05月20日
https://www.kaishiba.com/project/detail/id/6A90C8A173CCE7AFE050190AFD0137EE,天津市中心黄金C位，留阅胶囊酒店打开了中国胶囊酒店新市场,天津市,民宿,368,2110019,2110.02,袁帅,2018年05月19日
https://www.kaishiba.com/project/detail/id/6B721C8C65B5B7FDE050190AFD01486E,徐进 | 珠山八友王大凡的第四代传承人，把绘画当成一种信仰,景德镇市,休闲,17,146381,14638.10,徐进,2018年05月19日
https://www.kaishiba.com/project/detail/id/682863EA1317349FE050190AFD014E70,每个人，都能成为骄傲的木匠,南京市,休闲,351,3433024,3433.02,陈磊,2018年05月18日
https://www.kaishiba.com/project/detail/id/6C369CBE4E17DBE8E050190AFD010A94,地球是圆的，眼镜是美的,厦门市,休闲,433,252440,5048.80,梁建阳,2018年05月18日
https://www.kaishiba.com/project/detail/id/6C299E81A815CAE5E050190AFD013D06,现实版「青丘仙境」，藏着一座开满花的水上行宫,文山壮族苗族自治州,民宿,302,3045000,3045.00,徐敏,2018年05月18日
https://www.kaishiba.com/project/detail/id/6B322DF61E659A50E050190AFD016B17,在Crab，不用1000种夹娃娃攻略，就能变身满分男友,杭州市,休闲,330,920950,4604.75,夏禹胄,2018年05月17日
https://www.kaishiba.com/project/detail/id/6BADDDB176A73AD5E050190AFD0159C0,这个以传承为己任的高端品牌，让中国风跃然“指”上,南京市,休闲,82,390510,390.51,韩云宝,2018年05月17日
https://www.kaishiba.com/project/detail/id/6B9E86E1DDADF57EE050190AFD0124C4,港式车仔面，吃一百碗都不够,广州市,餐饮,245,922512,922.51,容慧婷,2018年05月17日
https://www.kaishiba.com/project/detail/id/69D1E4F8616AA340E050190AFD0172B0,北纬30°，海拔3100米，中国青藏高原的紫柰,林芝市,农业,676,203808,1019.04,陈烨,2018年05月17日
https://www.kaishiba.com/project/detail/id/68EACB429673DB40E050190AFD0119BB,这个还原了古村落的民宿，「中国酒店业教父」魏小安都看好,郴州市,民宿,325,1860011,1860.01,罗逸航,2018年05月16日
https://www.kaishiba.com/project/detail/id/6B95DDE952573E31E050190AFD0118D3,70%的中国人都爱去的异国小城，多了一个会说中文的浪漫小村,清迈,民宿,369,8147777,8147.78,江晔,2018年05月15日
https://www.kaishiba.com/project/detail/id/6B5BEB9ED015D588E050190AFD015E4F,良食有机农场，把山河湖海搬进城市,深圳市,休闲,631,1800073,1800.07,唐忠,2018年05月15日
https://www.kaishiba.com/project/detail/id/67F89F8EBDC69637E050190AFD013DB6,穿越百年的林间美味，花落寻常百姓家,巴中市,农业,905,74491,2483.03,罗勇,2018年05月15日
https://www.kaishiba.com/project/detail/id/698BC3F3F2189382E050190AFD010772,1600亩花海里，藏着一座属于现代人的“童话镇”,常州市,民宿,285,2834278,2834.28,蓝强凤,2018年05月14日
https://www.kaishiba.com/project/detail/id/6AA9D7D627A78AE4E050190AFD01359A,贵妃罗汉松，达官显贵的庭院常客,北海市,农业,567,4051720,135057.33,邵海华,2018年05月14日
https://www.kaishiba.com/project/detail/id/6632AF9A2C036FEBE050190AFD010A7F,国家级大剧院里唯一的甜品店，每一口都是最初的甜蜜,南京市,餐饮,289,1975000,9875.00,刘胜佳,2018年05月13日
https://www.kaishiba.com/project/detail/id/6AA902F5C050973EE050190AFD0111B7,有一张黄山名片，叫做喝牛奶听音乐的龙王潭石蛙,黄山市,农业,331,460005,460.01,王国勇,2018年05月12日
https://www.kaishiba.com/project/detail/id/68D6A8085ADD2C12E050190AFD0109E7,在蓬莱仙境，500亩苹果基地的产业链进阶之旅,烟台市,农业,899,5760050,1152.01,田春影,2018年05月11日
https://www.kaishiba.com/project/detail/id/6B12AEE65E2458D4E050190AFD01642D,古功夫肩颈，中医理疗，不玩虚的,深圳市,休闲,183,1575003,1575.00,王超,2018年05月11日
https://www.kaishiba.com/project/detail/id/68DD6430F81849F2E050190AFD013BED,引溪水来灌溉，铺松皮为土壤，生于山野的石斛来了,宁波市,农业,453,26647,2664.70,陈海波,2018年05月11日
https://www.kaishiba.com/project/detail/id/6614099FAF73CA37E050190AFD0155CE,苏堤晓月，曲院风荷，西湖边最隐世私家独院,杭州市,民宿,585,2259657,2259.66,陈卓,2018年05月10日
https://www.kaishiba.com/project/detail/id/6A1B9DC148F57DB9E050190AFD017954,5000目细度专利，中国高端抹茶的味觉奥秘,宁波市,农业,329,31508,630.16,张唯勤,2018年05月10日
https://www.kaishiba.com/project/detail/id/6A91FB1056674CC5E050190AFD017666,两年前我的苹果筹了100万，现在带着烟台大樱桃再次与大家见面,烟台市,农业,124,29373,2937.30,谢明,2018年05月10日
https://www.kaishiba.com/project/detail/id/6A7F69624FD47631E050190AFD01220F,这杯富硒乌龙茶，从明清就已扬名,潮州市,农业,689,50686,1013.72,詹延安,2018年05月09日
https://www.kaishiba.com/project/detail/id/69271E3520366D76E050190AFD01431F,北海道成吉思汗烧肉，升级2.0的角屋又来了！,上海市,餐饮,389,5060009,5060.01,颜超平,2018年05月08日
https://www.kaishiba.com/project/detail/id/688D8DAD1E1584D6E050190AFD0126AD,在海上第一名山，有一座美好的白房子,青岛市,民宿,424,2236001,2236.00,冯骏,2018年05月08日
https://www.kaishiba.com/project/detail/id/64128DB2F371227CE050190AFD014883,杭城西湖边的儿童零售新场景，为天真探索可能！,杭州市,休闲,220,2683667,13418.33,魏力,2018年05月07日
https://www.kaishiba.com/project/detail/id/6956236FE887C4C4E050190AFD0108BA,领跑16年首创中国式度假村，武夷山德懋堂来了！,南平市,酒店,943,39375006,3937.50,卢强,2018年05月05日
https://www.kaishiba.com/project/detail/id/68FEFC2B3BDD294BE050190AFD012CEB,宝翠，终于给了钟爱粤菜的人一个交待,南京市,餐饮,305,1770000,1770.00,钟崇育,2018年05月05日
https://www.kaishiba.com/project/detail/id/688D8D8B4D7B820CE050190AFD012839,在湖北的「莫干山」，我有一座面朝花海的小屋,黄冈市,民宿,610,5102716,5102.72,赖韵,2018年05月04日
https://www.kaishiba.com/project/detail/id/6A1664E44B404AF1E050190AFD0106E3,大理椿山：人生再大，也大不过一个院子,大理白族自治州,民宿,417,3826803,3826.80,曾畅,2018年05月03日
https://www.kaishiba.com/project/detail/id/6A7EF81D9CB97A77E050190AFD010E0F,全世界的色彩，装进一栋异国风情馆,厦门市,民宿,377,980000,980.00,张玮,2018年05月03日
https://www.kaishiba.com/project/detail/id/6ACE4AE35208067DE050190AFD01538F,有一种绽放，叫做在路上,不丹,休闲,753,1124037,2248.07,袁永任,2018年05月02日
https://www.kaishiba.com/project/detail/id/69A12A49DF331F03E050190AFD015330,这款至清至醇的沉香好茶，单闻闻就是享受,深圳市,农业,855,114936,1149.36,杜庭婷,2018年04月30日
https://www.kaishiba.com/project/detail/id/66C8714932E71952E050190AFD01278D,大乐之野的10000种可能,杭州市,民宿,787,16184044,8092.02,刘丹,2018年04月28日
https://www.kaishiba.com/project/detail/id/66655242450ED794E050190AFD0130F4,连续18年OFDC有机认证，仙山净土里的有机茶园,乐山市,农业,792,9010196,4505.10,贾思瑶,2018年04月28日
https://www.kaishiba.com/project/detail/id/69F38D7E5F33CDBBE050190AFD015F41,攻占吃货星球的苹果年轮蛋糕，这一次只为找寻甜蜜伴侣,金华市,餐饮,1006,11350000,113500.00,陈佩,2018年04月28日
https://www.kaishiba.com/project/detail/id/698BE36E78C9BB80E050190AFD010889,专注儿童美发造型，海饼干一直被模仿，却从未被超越,成都市,休闲,80,1980003,3960.01,张颖,2018年04月27日
https://www.kaishiba.com/project/detail/id/6A1713EC3E7CAE1CE050190AFD012816,2700公里外的王菲主题民宿，你想来住吗？,丽江市,民宿,387,1820997,1821.00,郝轶男,2018年04月27日
https://www.kaishiba.com/project/detail/id/6851C447AEB0C766E050190AFD0162FC,这家年营收1000万+的宠物公园，颠覆你对宠物新零售的认知！,成都市,休闲,338,3735103,3735.10,陈利,2018年04月27日
https://www.kaishiba.com/project/detail/id/69B9C9E00DB56DFBE050190AFD01315C,告别繁复烹饪，让海参成为开袋即食的美味,大连市,农业,52,1409507,140950.70,林晓莉,2018年04月27日
https://www.kaishiba.com/project/detail/id/696774EF68D47864E050190AFD0119E4,在联合国都打call的德清，首家国际品牌酒店诺富特来了！,湖州市,酒店,713,13395006,6697.50,刘国栋,2018年04月26日
https://www.kaishiba.com/project/detail/id/6A0BC6D21AD6F753E050190AFD012E50,我在厦门，这里有宁静的海，治愈的蓝,厦门市,民宿,540,7230000,3615.00,蔡慧明,2018年04月26日
https://www.kaishiba.com/project/detail/id/635400CD8C07A720E050190AFD0120F9,红色之爱，颠覆你对苹果的认知,青岛市,农业,797,6330099,12660.20,尹本强,2018年04月26日
https://www.kaishiba.com/project/detail/id/6A5E2E3FCFC9B4B8E050190AFD0142B9,香天下，百年火锅十年品牌的业界传奇,成都市,餐饮,48,9024000,90240.00,朱星全,2018年04月26日
https://www.kaishiba.com/project/detail/id/6A408A800E1EA10DE050190AFD0109DB,在苍山洱海边，跌入130000㎡玫瑰深海,大理白族自治州,农业,846,2508674,2508.67,李虹丽,2018年04月25日
https://www.kaishiba.com/project/detail/id/672D1B3A29C1A820E050190AFD0168E6,玛莲朵：从0到1个亿的美业搅局者,北京市,休闲,144,2501294,5002.59,周毅,2018年04月25日
https://www.kaishiba.com/project/detail/id/64100F1EAA8DD150E050190AFD015935,空运一切鲜活食材，让甜惯了的魔都痛快辣,上海市,餐饮,160,780006,780.01,张劼宁,2018年04月25日
https://www.kaishiba.com/project/detail/id/69B74D2D6EAFA97FE050190AFD014114,一万元迎娶颜匠工场，你来吗？,南京市,休闲,596,2920000,2920.00,鲁岚,2018年04月25日
https://www.kaishiba.com/project/detail/id/685FDD42EC534F31E050190AFD011121,走进她的圈子，就能拥有『睡后收入』,丽江市,民宿,83,725500,362.75,张清,2018年04月25日
https://www.kaishiba.com/project/detail/id/6953642C798F144CE050190AFD010AFA,一颗颗充满梦想与勇气的荔枝,海口市,农业,927,73558,1471.16,陈统奎,2018年04月25日
https://www.kaishiba.com/project/detail/id/6652A690FEB157EEE050190AFD0164D4,开业一年好评2千条，拿奖到手软的印象家出二期了,银川市,民宿,262,2225000,2225.00,潘鹏,2018年04月24日
https://www.kaishiba.com/project/detail/id/67D2B8FCE944AC58E050190AFD011CFE,京城人气爆表的餐厅串亭来了！让烤串和啤酒也能优雅地“狂欢”,北京市,餐饮,219,2115004,2115.00,丁一,2018年04月24日
https://www.kaishiba.com/project/detail/id/67FBC94EEC443B99E050190AFD014E6B,去大理必打卡的“玫瑰小屋”，除了故事还藏着爆款美食,大理白族自治州,休闲,401,492971,4929.71,李铮龙,2018年04月24日
https://www.kaishiba.com/project/detail/id/68FEFF0F6F6C7F1EE050190AFD012DC8,茅台镇380家酒厂，我一家家走过用“安全”甄选好酒,遵义市,农业,508,341688,17084.40,蒋玉龙,2018年04月24日
https://www.kaishiba.com/project/detail/id/698BE36E78C4BB80E050190AFD010889,{时光甄选}十年破茧而出，我们都将绽放,苏州市,休闲,1788,11886019,23772.04,安丽,2018年04月23日
https://www.kaishiba.com/project/detail/id/6903333EB58516DAE050190AFD016C9E,集结1000件手作良品，打造最具东方美学的生活空间,上海市,休闲,402,875000,1750.00,杨伟华,2018年04月23日
https://www.kaishiba.com/project/detail/id/66E4FADE8B4E0C1EE050190AFD017747,“人神共居”的独龙江，有种隐奢食材叫“羊肚菌”,怒江傈僳族自治州,农业,582,1276118,6380.59,杨文枝,2018年04月23日
https://www.kaishiba.com/project/detail/id/688C9ECB83D7B4ABE050190AFD017BF4,如何优雅地吃一碗面，四爷牛拉告诉你,北京市,餐饮,206,1050010,1050.01,王金鹏,2018年04月20日
https://www.kaishiba.com/project/detail/id/6845ABF0A2828D58E050190AFD016E70,不只是健身房！魔都最潮的一站式健康空间，唤醒你的野蛮运动力,上海市,休闲,160,1320016,2640.03,臧超,2018年04月20日
https://www.kaishiba.com/project/detail/id/67FBDF016CC75B72E050190AFD0151F1,深圳智派，地铁站旁边的长租公寓,深圳市,酒店,587,3700007,3700.01,李雅娟,2018年04月19日
https://www.kaishiba.com/project/detail/id/66C78112DC6FAA55E050190AFD014E29,中国美睫行业引领者，爱睫物语与帝都的美丽邂逅,北京市,休闲,47,1200003,2400.01,杨跃,2018年04月19日
https://www.kaishiba.com/project/detail/id/6845AFF92F025CCFE050190AFD016E72,睡进金庸笔下的沐王府，才是去大理的终极体验,大理白族自治州,民宿,235,1215007,1215.01,王群,2018年04月19日
https://www.kaishiba.com/project/detail/id/6426AE310E3A5F5FE050190AFD0156BA,低温科技果蔬干，好吃不胖星人福音,绍兴市,农业,864,2444178,12220.89,孟建宇,2018年04月19日
https://www.kaishiba.com/project/detail/id/6847B01D5F5BA327E050190AFD014585,英卓未来公寓，用黑科技打造极致的智能酒店,西安市,民宿,476,11064059,5532.03,卑立新,2018年04月18日
https://www.kaishiba.com/project/detail/id/66B2FD0144A0C9E6E050190AFD015184,白天吃西餐，晚上看演出，一家颠覆常规的live house,上海市,餐饮,289,2500011,5000.02,霍达,2018年04月18日
https://www.kaishiba.com/project/detail/id/675D1D76950CEE3AE050190AFD016220,施华洛世奇 CYS DIY 体验店，打造个性化奢侈品,上海市,休闲,327,945100,1890.20,任全明,2018年04月18日
https://www.kaishiba.com/project/detail/id/69640484D576896DE050190AFD016B1C,厦门，美在这里,厦门市,民宿,548,2980000,2980.00,杨夏玲,2018年04月18日
https://www.kaishiba.com/project/detail/id/6851C447B06DC766E050190AFD0162FC,阳台变农场，他让千万白领实现向往已久的田园梦,上海市,休闲,604,4350013,8700.03,徐靖,2018年04月17日
https://www.kaishiba.com/project/detail/id/68D6BA651E6BE553E050190AFD010AAB,泰山脚下的1000平米宝地，19个制造美梦的绝妙空间,泰安市,民宿,195,876199,876.20,郁金,2018年04月17日
https://www.kaishiba.com/project/detail/id/67D7E34A199EF668E050190AFD011053,在600个城市里，遇见2000家“中国味道的寿司”,上海市,餐饮,10,820000,1640.00,董玉友,2018年04月17日
https://www.kaishiba.com/project/detail/id/6875018A79437E6EE050190AFD0139CA,全国独有的美腿spa，要在西安掀起一场“腿部革命”,西安市,休闲,271,920052,1840.10,朱洪翔,2018年04月17日
https://www.kaishiba.com/project/detail/id/66D2558E7073467BE050190AFD016982,一朵白枇杷花的产业升级之路,宁波市,农业,895,11652785,11652.78,陈在西,2018年04月16日
https://www.kaishiba.com/project/detail/id/635D3B23D6AA9FFFE050190AFD01440E,在“广西的布达拉宫”旁，将岭南风韵藏入一家酒店,玉林市,酒店,198,1620030,810.01,卢春江,2018年04月16日
https://www.kaishiba.com/project/detail/id/684AA5E1D48C6766E050190AFD0129F4,3年打造可以喝的护肤水！源于台湾的天然黑科技让女性安心变美,温州市,休闲,343,556387,5563.87,陈加,2018年04月16日
https://www.kaishiba.com/project/detail/id/67F89F8E9E3877C4E050190AFD013DAA,锄禾民宿，一个落在京都的梦,京都,民宿,301,1291949,1291.95,章琛,2018年04月15日
https://www.kaishiba.com/project/detail/id/695E1FC909C0E057E050190AFD01700F,在九华仙境道场，开一家五星酒店,池州市,酒店,611,5236004,5236.00,方斌,2018年04月13日
https://www.kaishiba.com/project/detail/id/68FEFAA9A873C7FDE050190AFD012C3D,守候鼓浪屿的万水千山,厦门市,民宿,596,8220001,8220.00,黄恒明,2018年04月13日
https://www.kaishiba.com/project/detail/id/678091452851C0BAE050190AFD01295D,纯手工打造，几乎百分百回头客，这房子神了,青岛市,民宿,328,1725888,1725.89,毕学锋,2018年04月13日
https://www.kaishiba.com/project/detail/id/677EF4A84997E45DE050190AFD015F26,G20严选茶油来了，快把“国宝”请上餐桌,衢州市,农业,798,7712952,77129.52,祝洪刚,2018年04月13日
https://www.kaishiba.com/project/detail/id/6845AFF92DDF5CCFE050190AFD016E72,滇池隔壁的这家酒店，还没开业就有10000人等着住,昆明市,酒店,383,3856004,3856.00,赵亚金,2018年04月12日
https://www.kaishiba.com/project/detail/id/67DA9ACBBFB2E517E050190AFD010BB6,当入住率超90%的桔子水晶精选，走进一床难求的香格里拉,迪庆藏族自治州,酒店,537,7920002,2640.00,张从杰,2018年04月11日
https://www.kaishiba.com/project/detail/id/677B3769FAAD8FB3E050190AFD012B3F,瞄准千亿级颜值经济，帝都轻医美王牌V微一整来了,北京市,休闲,128,4850001,4850.00,王琛,2018年04月11日
https://www.kaishiba.com/project/detail/id/687494781CF04A95E050190AFD013C17,一口鱼头泡饼，撩拨了你许久未被满足的味蕾,北京市,餐饮,255,1380000,2760.00,常凯,2018年04月11日
https://www.kaishiba.com/project/detail/id/67DF9861E2EE1A79E050190AFD0169B3,近亿年营业额的酒店集团，邀你来长沙享云上的日子,长沙市,酒店,376,6325583,3162.79,邓鹰,2018年04月10日
https://www.kaishiba.com/project/detail/id/641400FC611DAE0FE050190AFD010DFF,20分钟等于传统运动2小时？MIHA用科技颠覆运动世界！,成都市,休闲,154,1965002,982.50,张珺,2018年04月10日
https://www.kaishiba.com/project/detail/id/64E8A8E60BBF1FC3E050190AFD016547,雪宝顶山下，喂马劈柴，看尽四季繁华,阿坝藏族羌族自治州,民宿,351,2789870,2789.87,周晋近,2018年04月10日
https://www.kaishiba.com/project/detail/id/67AFB6690D0CB15EE050190AFD017856,加盟超过120家，这家美研室让美丽再次升级,福州市,休闲,223,621002,1242.00,陈灵,2018年04月10日
https://www.kaishiba.com/project/detail/id/69031FCFA558E3EAE050190AFD0168E8,泰甜蜜：好水果，大家吃,厦门市,农业,1067,4166277,41662.77,苏志宏,2018年04月10日
https://www.kaishiba.com/project/detail/id/68EEC751837633FCE050190AFD014FEE,五条人糖水铺，生意好得不像话！,厦门市,餐饮,1039,650001,32500.05,张永强,2018年04月06日
https://www.kaishiba.com/project/detail/id/677B3769FA4A8FB3E050190AFD012B3F,这家开在马化腾家门口的工作室，要做你健身路上的启蒙者,深圳市,休闲,173,940002,9400.02,郭尧,2018年04月05日
https://www.kaishiba.com/project/detail/id/67E7C04047F21C05E050190AFD015F4E,蜜丝卡伦，1.12万亿美业市场的“无冕之王”,成都市,休闲,325,2385050,2385.05,陈曦,2018年04月04日
https://www.kaishiba.com/project/detail/id/687494E13A08FB26E050190AFD013BD1,十二舍，厦门环岛路的海边美宿,厦门市,民宿,591,2625009,2625.01,陈颖,2018年04月03日
https://www.kaishiba.com/project/detail/id/680F75B842847F21E050190AFD015E47,在国家地理都打call的地方，有一个“诗人之家”,贵阳市,民宿,380,1000001,1000.00,伍开祥,2018年04月03日
https://www.kaishiba.com/project/detail/id/6845AFF92CB85CCFE050190AFD016E72,领鲜生活2.0，开启生鲜零售新时代,上海市,餐饮,809,2256670,4513.34,邵渊,2018年03月31日
https://www.kaishiba.com/project/detail/id/683CA725C990BB91E050190AFD015A3C,邂逅生美圈，医疗出身的我们，更懂您的肌肤,北京市,休闲,66,13186800,26373.60,王莉,2018年03月31日
https://www.kaishiba.com/project/detail/id/67C413EA8758C528E050190AFD010FED,当一片肉遇到它的伯乐，才有了这一份匠心日式烤肉,杭州市,餐饮,96,2046012,2046.01,郑黔勇,2018年03月31日
https://www.kaishiba.com/project/detail/id/5D60FCA238FB36B2E050190AFD013F17,一个史诗性的文艺计划，一部金爵奖团队邀你出品的电影,杭州市,休闲,1449,345082,115.03,秦晓宇,2018年03月31日
https://www.kaishiba.com/project/detail/id/6760303B495866C5E050190AFD01735A,「海外探味」提前预售33万箱，麦迪尔要做中国椰青大王,曼谷,农业,1506,5563339,5563.34,巫井伊,2018年03月30日
https://www.kaishiba.com/project/detail/id/63ADD647F15F607FE050190AFD010CBF,在成都5600㎡的锦城院子里，过着悠然南山的生活,成都市,民宿,460,4073495,2036.75,胡树忠,2018年03月30日
https://www.kaishiba.com/project/detail/id/6696114BC7D887F5E050190AFD014167,住在阳澄湖畔，春耕秋收，品茶吃蟹，给飞鸟写诗,苏州市,休闲,675,8127001,8127.00,顾敏杰,2018年03月30日
https://www.kaishiba.com/project/detail/id/66E6C0654DA235CEE050190AFD010825,川菜界的一股清流，“私椒”甚好,北京市,餐饮,331,440005,880.01,张晨钰,2018年03月30日
https://www.kaishiba.com/project/detail/id/6839A90B5B551CCBE050190AFD0154B1,一刻之间，唤醒深圳这座城,深圳市,休闲,353,5375000,5375.00,王方圆,2018年03月29日
https://www.kaishiba.com/project/detail/id/65EA70149AB46A4DE050190AFD014BA0,高山古树间，给你烹一杯穿越百年的醇香红茶,景德镇市,农业,652,876295,1752.59,江建鸿,2018年03月29日
https://www.kaishiba.com/project/detail/id/669611D8DA3306E9E050190AFD014163,潮粤菜攻占北京市场空白，煲一锅粥香飘七里，一口就失了魂,北京市,餐饮,160,1020000,2040.00,王晖,2018年03月29日
https://www.kaishiba.com/project/detail/id/663DC5CC06CC3582E050190AFD013236,消费众筹 | 哈佛建筑师爆改西湖边童年小屋，一扇门变出3间房,杭州市,民宿,272,70054,1401.36,戚山山,2018年03月28日
https://www.kaishiba.com/project/detail/id/64BBED53D550254EE050190AFD010CAB,烤五花肉，要厚切的才好吃,北京市,餐饮,38,1040001,1040.00,杜娜,2018年03月28日
https://www.kaishiba.com/project/detail/id/6800A03C686F8F3BE050190AFD014EAF,逃离北上广，拥抱杭州，一杯明前龙井就够了,杭州市,农业,242,21696,1084.80,孔燕婷,2018年03月28日
https://www.kaishiba.com/project/detail/id/67F7F1DC481A1F03E050190AFD0140D7,他是健身总教头，他教的学员遍布全国健身市场,广州市,休闲,291,260000,260.00,顾德超,2018年03月27日
https://www.kaishiba.com/project/detail/id/66BE712B3A6FB62BE050190AFD0161D4,古早永乐村，穿越岂止于舌尖,杭州市,餐饮,92,1780003,890.00,徐宏强,2018年03月27日
https://www.kaishiba.com/project/detail/id/64326E7F5DADBB21E050190AFD016441,燕之谜，开启国货生物美肤新纪元,杭州市,休闲,66,1411121,14111.21,汪国忠,2018年03月27日
